Id,Comune,Sesso,Anni,Popolazione
022006,Arco,totale,2,142
022035,Calliano,femmine,2,13
022200,Ton,maschi,1,3
022173,Sfruz,femmine,1,2
022011,Bedollo,totale,2,12
022168,Sant'Orsola Terme,femmine,1,6
022169,Sanzeno,maschi,1,3
022222,Villa Lagarina,totale,1,26
022170,Sarnonico,totale,1,2
022002,Albiano,maschi,2,6
022042,Carisolo,maschi,2,3
022199,Tione Di Trento,totale,1,27
022184,Strembo,femmine,1,1
022035,Calliano,maschi,2,12
022155,Romeno,maschi,1,6
022003,Aldeno,totale,2,18
022011,Bedollo,femmine,2,6
022200,Ton,femmine,1,2
022226,Ziano Di Fiemme,totale,1,16
022150,Rabbi,totale,1,15
022222,Villa Lagarina,maschi,1,12
022032,Calceranica Al Lago,femmine,2,5
022216,Vignola-Falesina,maschi,1,1
022005,Andalo,femmine,2,6
022213,Vermiglio,maschi,1,7
022183,Storo,maschi,1,10
022209,Valfloriana,femmine,1,1
022191,Tenno,femmine,1,8
022188,Telve,totale,1,15
022168,Sant'Orsola Terme,maschi,1,4
022167,San Michele All'Adige,totale,1,39
022005,Andalo,maschi,1,3
022202,Torcegno,maschi,1,1
022193,Terragnolo,totale,1,0
022222,Villa Lagarina,femmine,1,14
022009,Baselga Di Pinè,maschi,2,25
022001,Ala,maschi,2,35
022184,Strembo,totale,1,6
022033,Caldes,femmine,2,4
022036,Campitello Di Fassa,femmine,2,1
022226,Ziano Di Fiemme,femmine,1,10
022029,Caderzone Terme,totale,2,4
022189,Telve Di Sopra,femmine,1,3
022188,Telve,femmine,1,7
022034,Caldonazzo,femmine,2,16
022047,Castello-Molina Di Fiemme,maschi,2,8
022203,Trambileno,femmine,1,4
022224,Volano,totale,1,22
022190,Tenna,totale,1,9
022169,Sanzeno,totale,1,6
022191,Tenno,maschi,1,10
022209,Valfloriana,maschi,1,1
022005,Andalo,maschi,2,3
022205,Trento,totale,2,912
022157,Ronchi Valsugana,totale,1,5
022059,Cinte Tesino,maschi,2,0
022018,Bocenago,femmine,2,1
022015,Bieno,totale,2,3
022040,Capriana,totale,2,3
022089,Fornace,maschi,2,6
022229,Ledro,totale,2,42
022068,Croviana,totale,2,3
022112,Massimeno,femmine,2,2
022054,Cavizzana,maschi,2,0
022103,Lavis,maschi,1,44
022051,Cavareno,maschi,2,7
022037,Campodenno,totale,2,17
022103,Lavis,totale,2,82
022058,Cimone,femmine,2,2
022093,Giustino,totale,2,9
022068,Croviana,maschi,2,1
022006,Arco,femmine,1,56
022108,Lona-Lases,femmine,2,4
022102,Lavarone,maschi,1,4
022017,Bleggio Superiore,femmine,2,4
022013,Besenello,totale,2,28
022104,Levico Terme,maschi,2,35
022038,Canal San Bovo,totale,2,9
022064,Commezzadura,totale,2,12
022092,Giovo,femmine,2,13
022083,Fiavè,maschi,2,4
022006,Arco,maschi,1,67
022017,Bleggio Superiore,maschi,2,6
022085,Fierozzo,maschi,2,3
022052,Cavedago,femmine,2,5
022087,Folgaria,femmine,2,12
022037,Campodenno,femmine,2,6
022052,Cavedago,totale,2,5
022085,Fierozzo,femmine,2,1
022050,Cavalese,femmine,2,18
022021,Bondone,totale,2,3
022045,Castel Condino,totale,2,2
022047,Castello-Molina Di Fiemme,totale,2,20
022108,Lona-Lases,totale,2,9
022079,Dro,femmine,2,19
022091,Garniga Terme,maschi,2,1
022060,Cis,femmine,2,0
022091,Garniga Terme,femmine,2,2
022071,Dambel,maschi,2,3
022007,Avio,maschi,2,21
022090,Frassilongo,femmine,2,2
022039,Canazei,totale,2,12
022090,Frassilongo,maschi,2,1
022092,Giovo,maschi,2,14
022229,Ledro,maschi,1,27
022078,Drena,femmine,2,3
022106,Livo,maschi,2,3
022079,Dro,totale,2,42
022074,Denno,totale,2,8
022022,Borgo Valsugana,maschi,2,34
022037,Campodenno,maschi,2,11
022110,Malé,femmine,2,7
022060,Cis,maschi,2,0
022087,Folgaria,maschi,2,4
022049,Castelnuovo,femmine,2,5
022025,Brentonico,totale,2,38
022018,Bocenago,maschi,2,3
022022,Borgo Valsugana,femmine,2,24
022104,Levico Terme,femmine,2,46
022081,Fai Della Paganella,maschi,2,4
022026,Bresimo,maschi,2,0
022109,Luserna,maschi,2,2
022038,Canal San Bovo,femmine,2,6
022064,Commezzadura,femmine,2,3
022015,Bieno,femmine,2,1
022110,Malé,maschi,2,11
022083,Fiavè,femmine,2,1
022040,Capriana,femmine,2,1
022071,Dambel,femmine,2,3
022229,Ledro,totale,1,45
022040,Capriana,maschi,2,2
022047,Castello-Molina Di Fiemme,femmine,2,12
022081,Fai Della Paganella,totale,2,10
022068,Croviana,femmine,2,2
022092,Giovo,totale,2,27
022112,Massimeno,totale,2,3
022048,Castello Tesino,maschi,2,5
022078,Drena,maschi,2,2
022058,Cimone,totale,2,5
022050,Cavalese,totale,2,28
022083,Fiavè,totale,2,5
022022,Borgo Valsugana,totale,2,58
022007,Avio,femmine,2,15
022053,Cavedine,femmine,2,9
022051,Cavareno,totale,2,10
022106,Livo,totale,2,6
022064,Commezzadura,maschi,2,9
022058,Cimone,maschi,2,3
022071,Dambel,totale,2,6
022054,Cavizzana,totale,2,0
022229,Ledro,maschi,2,18
022053,Cavedine,maschi,2,16
022079,Dro,maschi,2,23
022015,Bieno,maschi,2,2
022110,Malé,totale,2,18
022089,Fornace,femmine,2,3
022053,Cavedine,totale,2,25
022078,Drena,totale,2,5
022229,Ledro,femmine,1,18
022103,Lavis,femmine,2,44
022013,Besenello,femmine,2,17
022113,Mazzin,maschi,2,4
022109,Luserna,femmine,2,1
022103,Lavis,maschi,2,38
022102,Lavarone,totale,1,8
022021,Bondone,femmine,2,1
022106,Livo,femmine,2,3
022045,Castel Condino,femmine,2,1
022021,Bondone,maschi,2,2
022025,Brentonico,maschi,2,21
022045,Castel Condino,maschi,2,1
022048,Castello Tesino,femmine,2,6
022091,Garniga Terme,totale,2,3
022017,Bleggio Superiore,totale,2,10
022052,Cavedago,maschi,2,0
022007,Avio,totale,2,36
022050,Cavalese,maschi,2,10
022081,Fai Della Paganella,femmine,2,6
022102,Lavarone,femmine,1,4
022039,Canazei,femmine,2,3
022051,Cavareno,femmine,2,3
022059,Cinte Tesino,totale,2,2
022229,Ledro,femmine,2,24
022095,Grigno,totale,2,10
022074,Denno,femmine,2,4
022095,Grigno,maschi,2,3
022060,Cis,totale,2,0
022090,Frassilongo,totale,2,3
022059,Cinte Tesino,femmine,2,2
022087,Folgaria,totale,2,16
022085,Fierozzo,totale,2,4
022112,Massimeno,maschi,2,1
022013,Besenello,maschi,2,11
022006,Arco,totale,1,123
022089,Fornace,totale,2,9
022025,Brentonico,femmine,2,17
022104,Levico Terme,totale,2,81
022108,Lona-Lases,maschi,2,5
022074,Denno,maschi,2,4
022103,Lavis,totale,1,84
022049,Castelnuovo,maschi,2,0
022103,Lavis,femmine,1,40
022018,Bocenago,totale,2,4
022109,Luserna,totale,2,3
022038,Canal San Bovo,maschi,2,3
022054,Cavizzana,femmine,2,0
022228,Comano Terme,femmine,2,15
022106,Livo,maschi,1,3
022108,Lona-Lases,maschi,1,4
022026,Bresimo,totale,2,0
022095,Grigno,femmine,2,7
022097,Imer,femmine,2,8
022098,Isera,totale,2,22
022113,Mazzin,totale,2,8
022115,Mezzano,maschi,2,7
022116,Mezzocorona,maschi,2,30
022117,Mezzolombardo,maschi,2,33
022106,Livo,totale,1,7
022104,Levico Terme,totale,1,61
022109,Luserna,totale,1,1
022106,Livo,femmine,1,4
022108,Lona-Lases,femmine,1,7
022104,Levico Terme,maschi,1,34
022109,Luserna,maschi,1,0
022123,Mori,totale,2,82
022061,Civezzano,totale,2,25
022062,Cles,femmine,2,44
022093,Giustino,maschi,2,6
022061,Civezzano,femmine,2,12
022062,Cles,maschi,2,23
022104,Levico Terme,femmine,1,27
022108,Lona-Lases,totale,1,11
022062,Cles,totale,2,67
022093,Giustino,femmine,2,3
022061,Civezzano,maschi,2,13
022098,Isera,maschi,2,11
022124,Nago-Torbole,maschi,2,15
022097,Imer,totale,2,14
022102,Lavarone,femmine,2,3
022097,Imer,maschi,2,6
022098,Isera,femmine,2,11
022102,Lavarone,maschi,2,4
022115,Mezzano,femmine,2,4
022116,Mezzocorona,femmine,2,28
022117,Mezzolombardo,femmine,2,25
022131,Ossana,femmine,2,2
022134,Panchià,totale,2,6
022026,Bresimo,femmine,2,0
022114,Mezzana,maschi,2,3
022118,Moena,femmine,2,6
022120,Molveno,femmine,2,2
022102,Lavarone,totale,2,7
022113,Mazzin,femmine,2,4
022115,Mezzano,totale,2,11
022114,Mezzana,femmine,2,5
022118,Moena,totale,2,14
022120,Molveno,totale,2,7
022114,Mezzana,totale,2,8
022123,Mori,maschi,2,43
022137,Pellizzano,totale,2,11
022138,Pelugo,femmine,2,2
022129,Novaledo,totale,2,12
022143,Pinzolo,femmine,2,16
022144,Pomarolo,maschi,2,12
022127,Nogaredo,totale,2,21
022129,Novaledo,femmine,2,10
022124,Nago-Torbole,femmine,2,10
022128,Nomi,maschi,2,6
022124,Nago-Torbole,totale,2,25
022127,Nogaredo,maschi,2,14
022128,Nomi,femmine,2,10
022128,Nomi,totale,2,16
022131,Ossana,totale,2,3
022163,Rumo,femmine,2,4
022164,Sagron Mis,femmine,2,2
022165,Samone,femmine,2,3
022116,Mezzocorona,totale,2,58
022117,Mezzolombardo,totale,2,58
022118,Moena,maschi,2,8
022120,Molveno,maschi,2,5
022130,Ospedaletto,totale,2,8
022133,Palù Del Fersina,maschi,2,0
022134,Panchià,maschi,2,3
022130,Ospedaletto,maschi,2,4
022133,Palù Del Fersina,femmine,2,0
022131,Ossana,maschi,2,1
022134,Panchià,femmine,2,3
022167,San Michele All'Adige,femmine,2,11
022130,Ospedaletto,femmine,2,4
022133,Palù Del Fersina,totale,2,0
022138,Pelugo,totale,2,2
022136,Peio,maschi,2,11
022137,Pellizzano,maschi,2,7
022139,Pergine Valsugana,maschi,2,97
022142,Pieve Tesino,femmine,2,2
022136,Peio,femmine,2,8
022137,Pellizzano,femmine,2,4
022138,Pelugo,maschi,2,0
022139,Pergine Valsugana,femmine,2,85
022142,Pieve Tesino,maschi,2,1
022136,Peio,totale,2,19
022139,Pergine Valsugana,totale,2,182
022143,Pinzolo,totale,2,28
022144,Pomarolo,femmine,2,5
022144,Pomarolo,totale,2,17
022199,Tione Di Trento,femmine,2,14
022163,Rumo,totale,2,8
022165,Samone,totale,2,6
022147,Predazzo,maschi,2,16
022164,Sagron Mis,totale,2,2
022123,Mori,femmine,2,39
022147,Predazzo,femmine,2,21
022163,Rumo,maschi,2,4
022164,Sagron Mis,maschi,2,0
022167,San Michele All'Adige,totale,2,30
022167,San Michele All'Adige,maschi,2,19
022172,Segonzano,maschi,2,3
022127,Nogaredo,femmine,2,7
022171,Scurelle,femmine,2,3
022172,Segonzano,femmine,2,4
022173,Sfruz,femmine,2,1
022171,Scurelle,totale,2,11
022173,Sfruz,maschi,2,0
022171,Scurelle,maschi,2,8
022173,Sfruz,totale,2,1
022199,Tione Di Trento,totale,2,31
022199,Tione Di Trento,maschi,2,17
022200,Ton,totale,2,7
022142,Pieve Tesino,totale,2,3
022143,Pinzolo,maschi,2,12
022165,Samone,maschi,2,3
022172,Segonzano,totale,2,7
022182,Stenico,maschi,2,8
022184,Strembo,maschi,2,2
022210,Vallarsa,totale,2,18
022183,Storo,totale,2,35
022006,Arco,totale,3,165
022190,Tenna,femmine,2,1
022168,Sant'Orsola Terme,totale,2,10
022189,Telve Di Sopra,maschi,2,3
022157,Ronchi Valsugana,femmine,2,3
022195,Terzolas,femmine,2,3
022007,Avio,totale,3,34
022005,Andalo,maschi,3,4
022193,Terragnolo,femmine,2,1
022177,Sover,femmine,2,4
022003,Aldeno,totale,3,30
022048,Castello Tesino,femmine,3,3
022025,Brentonico,maschi,3,17
022043,Carzano,totale,3,7
022170,Sarnonico,femmine,2,3
022049,Castelnuovo,totale,3,11
022196,Tesero,maschi,2,14
022202,Torcegno,totale,2,0
022176,Soraga Di Fassa,totale,2,3
022110,Malé,maschi,1,11
022169,Sanzeno,femmine,2,7
022224,Volano,femmine,2,13
022181,Sporminore,maschi,2,1
022007,Avio,femmine,1,17
022216,Vignola-Falesina,totale,2,3
022213,Vermiglio,totale,2,19
022026,Bresimo,totale,3,3
022193,Terragnolo,maschi,2,2
022188,Telve,maschi,2,3
022216,Vignola-Falesina,femmine,2,3
022213,Vermiglio,femmine,2,10
022209,Valfloriana,totale,2,6
022183,Storo,femmine,2,19
022047,Castello-Molina Di Fiemme,maschi,3,7
022226,Ziano Di Fiemme,totale,2,16
022177,Sover,maschi,2,1
022179,Spiazzo,totale,2,13
022195,Terzolas,maschi,2,4
022191,Tenno,totale,2,17
022180,Spormaggiore,totale,2,5
022007,Avio,maschi,1,23
022202,Torcegno,femmine,2,0
022203,Trambileno,totale,2,15
022110,Malé,femmine,1,4
022190,Tenna,maschi,2,6
022150,Rabbi,maschi,2,5
022176,Soraga Di Fassa,femmine,2,0
022181,Sporminore,totale,2,3
022147,Predazzo,totale,2,37
022224,Volano,maschi,2,11
022179,Spiazzo,femmine,2,7
022200,Ton,femmine,2,6
022226,Ziano Di Fiemme,femmine,2,7
022005,Andalo,totale,3,9
022025,Brentonico,totale,3,33
022007,Avio,femmine,3,18
022168,Sant'Orsola Terme,femmine,2,5
022159,Ronzone,maschi,2,3
022170,Sarnonico,maschi,2,3
022210,Vallarsa,femmine,2,8
022222,Villa Lagarina,totale,2,40
022049,Castelnuovo,femmine,3,3
022109,Luserna,femmine,1,1
022168,Sant'Orsola Terme,maschi,2,5
022222,Villa Lagarina,femmine,2,19
022006,Arco,femmine,3,87
022153,Riva Del Garda,totale,2,130
022216,Vignola-Falesina,maschi,2,0
022007,Avio,maschi,3,16
022043,Carzano,femmine,3,3
022026,Bresimo,femmine,3,0
022188,Telve,totale,2,10
022153,Riva Del Garda,femmine,2,67
022189,Telve Di Sopra,femmine,2,0
022155,Romeno,maschi,2,4
022169,Sanzeno,maschi,2,7
022184,Strembo,totale,2,3
022007,Avio,totale,1,40
022006,Arco,maschi,3,78
022176,Soraga Di Fassa,maschi,2,3
022181,Sporminore,femmine,2,2
022209,Valfloriana,femmine,2,4
022191,Tenno,femmine,2,7
022150,Rabbi,femmine,2,3
022191,Tenno,maschi,2,10
022209,Valfloriana,maschi,2,2
022182,Stenico,totale,2,12
022213,Vermiglio,maschi,2,9
022202,Torcegno,maschi,2,0
022180,Spormaggiore,maschi,2,2
022169,Sanzeno,totale,2,14
022180,Spormaggiore,femmine,2,3
022048,Castello Tesino,totale,3,5
022222,Villa Lagarina,maschi,2,21
022150,Rabbi,totale,2,8
022196,Tesero,femmine,2,11
022177,Sover,totale,2,5
022189,Telve Di Sopra,totale,2,3
022200,Ton,maschi,2,1
022196,Tesero,totale,2,25
022129,Novaledo,maschi,2,2
022210,Vallarsa,maschi,2,10
022188,Telve,femmine,2,7
022203,Trambileno,femmine,2,6
022047,Castello-Molina Di Fiemme,totale,3,18
022193,Terragnolo,totale,2,3
022110,Malé,totale,1,15
022183,Storo,maschi,2,16
022195,Terzolas,totale,2,7
022179,Spiazzo,maschi,2,6
022170,Sarnonico,totale,2,6
022190,Tenna,totale,2,7
022226,Ziano Di Fiemme,maschi,2,9
022182,Stenico,femmine,2,4
022025,Brentonico,femmine,3,16
022224,Volano,totale,2,24
022026,Bresimo,maschi,3,3
022184,Strembo,femmine,2,1
022153,Riva Del Garda,maschi,2,63
022005,Andalo,femmine,3,5
022203,Trambileno,maschi,2,9
022049,Castelnuovo,maschi,3,8
022047,Castello-Molina Di Fiemme,femmine,3,11
022156,Roncegno Terme,totale,2,18
022160,Roverè Della Luna,maschi,2,4
022003,Aldeno,maschi,3,13
022135,Ronzo-Chienis,totale,2,9
022159,Ronzone,femmine,2,2
022162,Ruffrè-Mendola,maschi,2,1
022033,Caldes,femmine,3,8
022034,Caldonazzo,femmine,3,20
022036,Campitello Di Fassa,femmine,3,1
022001,Ala,totale,3,73
022002,Albiano,totale,3,20
022039,Canazei,femmine,3,11
022156,Roncegno Terme,maschi,2,12
022162,Ruffrè-Mendola,totale,2,2
022009,Baselga Di Pinè,femmine,3,26
022032,Calceranica Al Lago,maschi,3,3
022035,Calliano,maschi,3,9
022045,Castel Condino,femmine,3,1
022037,Campodenno,femmine,3,10
022050,Cavalese,totale,3,23
022051,Cavareno,femmine,3,8
022155,Romeno,totale,2,10
022135,Ronzo-Chienis,femmine,2,3
022161,Rovereto,totale,2,356
022205,Trento,maschi,3,515
022156,Roncegno Terme,femmine,2,6
022157,Ronchi Valsugana,maschi,2,3
022155,Romeno,femmine,2,6
022135,Ronzo-Chienis,maschi,2,6
022159,Ronzone,totale,2,5
022162,Ruffrè-Mendola,femmine,2,1
022160,Roverè Della Luna,totale,2,11
022161,Rovereto,femmine,2,193
022205,Trento,femmine,3,504
022157,Ronchi Valsugana,totale,2,6
022160,Roverè Della Luna,femmine,2,7
022161,Rovereto,maschi,2,163
022205,Trento,totale,3,1019
022029,Caderzone Terme,totale,3,1
022035,Calliano,femmine,3,9
022043,Carzano,maschi,3,4
022001,Ala,maschi,3,34
022002,Albiano,maschi,3,11
022003,Aldeno,femmine,3,17
022001,Ala,femmine,3,39
022002,Albiano,femmine,3,9
022040,Capriana,femmine,3,5
022032,Calceranica Al Lago,femmine,3,6
022037,Campodenno,totale,3,17
022052,Cavedago,totale,3,4
022053,Cavedine,femmine,3,11
022054,Cavizzana,maschi,3,0
022059,Cinte Tesino,totale,3,4
022064,Commezzadura,femmine,3,3
022032,Calceranica Al Lago,totale,3,9
022009,Baselga Di Pinè,maschi,3,14
022029,Caderzone Terme,maschi,3,0
022035,Calliano,totale,3,18
022037,Campodenno,maschi,3,7
022029,Caderzone Terme,femmine,3,1
022033,Caldes,totale,3,11
022034,Caldonazzo,totale,3,40
022036,Campitello Di Fassa,totale,3,3
022033,Caldes,maschi,3,3
022034,Caldonazzo,maschi,3,20
022036,Campitello Di Fassa,maschi,3,2
022038,Canal San Bovo,maschi,3,8
022042,Carisolo,maschi,3,7
022058,Cimone,maschi,3,4
022060,Cis,femmine,3,0
022061,Civezzano,totale,3,37
022062,Cles,femmine,3,23
022228,Comano Terme,maschi,3,9
022038,Canal San Bovo,femmine,3,6
022039,Canazei,totale,3,24
022042,Carisolo,femmine,3,6
022040,Capriana,totale,3,8
022068,Croviana,totale,3,7
022040,Capriana,maschi,3,3
022038,Canal San Bovo,totale,3,14
022039,Canazei,maschi,3,13
022042,Carisolo,totale,3,13
022052,Cavedago,maschi,3,2
022053,Cavedine,totale,3,21
022071,Dambel,maschi,3,2
022045,Castel Condino,totale,3,1
022048,Castello Tesino,maschi,3,2
022045,Castel Condino,maschi,3,0
022054,Cavizzana,femmine,3,1
022061,Civezzano,maschi,3,19
022062,Cles,totale,3,48
022078,Drena,femmine,3,3
022081,Fai Della Paganella,maschi,3,6
022085,Fierozzo,femmine,3,3
022050,Cavalese,maschi,3,11
022054,Cavizzana,totale,3,1
022051,Cavareno,totale,3,13
022050,Cavalese,femmine,3,12
022051,Cavareno,maschi,3,5
022058,Cimone,femmine,3,1
022060,Cis,totale,3,0
022228,Comano Terme,femmine,3,13
022074,Denno,femmine,3,2
022052,Cavedago,femmine,3,2
022053,Cavedine,maschi,3,10
022087,Folgaria,femmine,3,10
022058,Cimone,totale,3,5
022059,Cinte Tesino,maschi,3,1
022059,Cinte Tesino,femmine,3,3
022064,Commezzadura,maschi,3,0
022071,Dambel,femmine,3,1
022083,Fiavè,totale,3,4
022085,Fierozzo,totale,3,5
022093,Giustino,maschi,3,3
022064,Commezzadura,totale,3,3
022068,Croviana,maschi,3,3
022060,Cis,maschi,3,0
022061,Civezzano,femmine,3,18
022062,Cles,maschi,3,25
022228,Comano Terme,totale,3,22
022068,Croviana,femmine,3,4
022078,Drena,totale,3,5
022079,Dro,maschi,3,25
022081,Fai Della Paganella,femmine,3,3
022089,Fornace,totale,3,8
022091,Garniga Terme,totale,3,8
022092,Giovo,maschi,3,15
022095,Grigno,totale,3,11
022097,Imer,totale,3,12
022098,Isera,maschi,3,9
022074,Denno,maschi,3,3
022083,Fiavè,maschi,3,3
022081,Fai Della Paganella,totale,3,9
022071,Dambel,totale,3,3
022074,Denno,totale,3,5
022083,Fiavè,femmine,3,1
022087,Folgaria,totale,3,14
022113,Mazzin,maschi,3,2
022112,Massimeno,maschi,3,0
022089,Fornace,femmine,3,2
022085,Fierozzo,maschi,3,2
022093,Giustino,femmine,3,3
022095,Grigno,maschi,3,5
022091,Garniga Terme,femmine,3,2
022092,Giovo,femmine,3,20
022095,Grigno,femmine,3,6
022092,Giovo,totale,3,35
022097,Imer,maschi,3,5
022098,Isera,femmine,3,13
022113,Mazzin,femmine,3,5
022087,Folgaria,maschi,3,4
022089,Fornace,maschi,3,6
022091,Garniga Terme,maschi,3,6
022098,Isera,totale,3,22
022112,Massimeno,femmine,3,0
022124,Nago-Torbole,totale,3,16
022093,Giustino,totale,3,6
022112,Massimeno,totale,3,0
022097,Imer,femmine,3,7
022009,Baselga Di Pinè,maschi,1,21
022009,Baselga Di Pinè,femmine,1,18
022009,Baselga Di Pinè,totale,1,39
022011,Bedollo,maschi,1,5
022011,Bedollo,femmine,1,6
022011,Bedollo,totale,1,11
022009,Baselga Di Pinè,totale,3,40
022011,Bedollo,maschi,3,3
022011,Bedollo,femmine,3,7
022011,Bedollo,totale,3,10
022013,Besenello,totale,3,27
022078,Drena,maschi,3,2
022079,Dro,femmine,3,27
022079,Dro,totale,3,52
022090,Frassilongo,maschi,3,2
022090,Frassilongo,femmine,3,1
022090,Frassilongo,totale,3,3
022102,Lavarone,maschi,3,1
022102,Lavarone,femmine,3,3
022102,Lavarone,totale,3,4
022103,Lavis,maschi,3,65
022103,Lavis,femmine,3,41
022103,Lavis,totale,3,106
022229,Ledro,maschi,3,22
022229,Ledro,femmine,3,22
022229,Ledro,totale,3,44
022104,Levico Terme,maschi,3,24
022104,Levico Terme,femmine,3,31
022104,Levico Terme,totale,3,55
022106,Livo,maschi,3,3
022106,Livo,femmine,3,1
022106,Livo,totale,3,4
022108,Lona-Lases,maschi,3,7
022108,Lona-Lases,femmine,3,4
022108,Lona-Lases,totale,3,11
022109,Luserna,maschi,3,1
022109,Luserna,femmine,3,2
022109,Luserna,totale,3,3
022110,Malé,maschi,3,12
022110,Malé,femmine,3,12
022110,Malé,totale,3,24
022113,Mazzin,totale,3,7
022114,Mezzana,maschi,3,2
022114,Mezzana,femmine,3,6
022114,Mezzana,totale,3,8
022115,Mezzano,maschi,3,5
022115,Mezzano,femmine,3,5
022115,Mezzano,totale,3,10
022116,Mezzocorona,maschi,3,34
022116,Mezzocorona,femmine,3,21
022116,Mezzocorona,totale,3,55
022117,Mezzolombardo,maschi,3,37
022117,Mezzolombardo,femmine,3,38
022117,Mezzolombardo,totale,3,75
022118,Moena,maschi,3,6
022118,Moena,femmine,3,5
022118,Moena,totale,3,11
022120,Molveno,maschi,3,4
022120,Molveno,femmine,3,4
022120,Molveno,totale,3,8
022123,Mori,maschi,3,50
022123,Mori,femmine,3,42
022123,Mori,totale,3,92
022124,Nago-Torbole,maschi,3,8
022124,Nago-Torbole,femmine,3,8
022127,Nogaredo,maschi,3,14
022127,Nogaredo,femmine,3,6
022127,Nogaredo,totale,3,20
022128,Nomi,maschi,3,12
022128,Nomi,femmine,3,5
022128,Nomi,totale,3,17
022129,Novaledo,maschi,3,8
022129,Novaledo,femmine,3,5
022129,Novaledo,totale,3,13
022130,Ospedaletto,maschi,3,3
022130,Ospedaletto,femmine,3,4
022130,Ospedaletto,totale,3,7
022131,Ossana,maschi,3,2
022131,Ossana,femmine,3,1
022131,Ossana,totale,3,3
022133,Palù Del Fersina,maschi,3,0
022133,Palù Del Fersina,femmine,3,0
022133,Palù Del Fersina,totale,3,0
022134,Panchià,maschi,3,7
022134,Panchià,femmine,3,6
022134,Panchià,totale,3,13
022136,Peio,maschi,3,5
022136,Peio,femmine,3,8
022136,Peio,totale,3,13
022137,Pellizzano,maschi,3,7
022137,Pellizzano,femmine,3,0
022137,Pellizzano,totale,3,7
022138,Pelugo,maschi,3,2
022138,Pelugo,femmine,3,2
022138,Pelugo,totale,3,4
022139,Pergine Valsugana,femmine,3,91
022139,Pergine Valsugana,totale,3,183
022142,Pieve Tesino,maschi,3,4
022142,Pieve Tesino,femmine,3,2
022142,Pieve Tesino,totale,3,6
022143,Pinzolo,maschi,3,13
022143,Pinzolo,femmine,3,14
022143,Pinzolo,totale,3,27
022144,Pomarolo,maschi,3,9
022144,Pomarolo,femmine,3,8
022144,Pomarolo,totale,3,17
022147,Predazzo,maschi,3,18
022147,Predazzo,femmine,3,14
022147,Predazzo,totale,3,32
022150,Rabbi,maschi,3,5
022150,Rabbi,femmine,3,3
022150,Rabbi,totale,3,8
022155,Romeno,maschi,3,9
022155,Romeno,femmine,3,5
022155,Romeno,totale,3,14
022156,Roncegno Terme,maschi,3,12
022156,Roncegno Terme,femmine,3,19
022156,Roncegno Terme,totale,3,31
022157,Ronchi Valsugana,maschi,3,1
022157,Ronchi Valsugana,femmine,3,1
022157,Ronchi Valsugana,totale,3,2
022135,Ronzo-Chienis,maschi,3,4
022135,Ronzo-Chienis,femmine,3,6
022135,Ronzo-Chienis,totale,3,10
022159,Ronzone,maschi,3,1
022159,Ronzone,femmine,3,1
022159,Ronzone,totale,3,2
022160,Roverè Della Luna,maschi,3,6
022160,Roverè Della Luna,femmine,3,11
022160,Roverè Della Luna,totale,3,17
022161,Rovereto,maschi,3,150
022161,Rovereto,femmine,3,164
022161,Rovereto,totale,3,314
022162,Ruffrè-Mendola,maschi,3,2
022162,Ruffrè-Mendola,femmine,3,1
022162,Ruffrè-Mendola,totale,3,3
022163,Rumo,maschi,3,3
022163,Rumo,femmine,3,1
